itrial,dgp,method,rmse,coverage,width,coverage_type,size
8,single_index,XBART,12.690850207810724,0.2909090909090909,12.040934275730553,Exterior,110
8,single_index,XBART-GP,8.303440915540806,0.635,13.34802470527898,Overall,200
8,single_index,XBART-GP,4.65369345401941,0.9,12.699384966163148,Interior,90
8,single_index,XBART-GP,10.374929817426125,0.41818181818181815,13.878729946373756,Exterior,110
8,single_index,jackknife+ XBART,9.797717250797858,0.53,13.31034765314565,Overall,200
8,single_index,jackknife+ XBART,5.060608199614816,0.8444444444444444,13.370349601626613,Interior,90
8,single_index,jackknife+ XBART,12.392877237207891,0.2727272727272727,13.261255149843043,Exterior,110
8,single_index,jackknife+ RF,12.866057310732899,0.46,18.110640691533348,Overall,200
8,single_index,jackknife+ RF,8.198171569048398,0.7222222222222222,18.041061435841492,Interior,90
8,single_index,jackknife+ RF,15.683861018086796,0.24545454545454545,18.16756917346305,Exterior,110
8,single_index,CV+ XBART,9.828078410829129,0.625,16.538319614870915,Overall,200
8,single_index,CV+ XBART,4.947589868547106,0.9,16.385993400216595,Interior,90
8,single_index,CV+ XBART,12.473662054038511,0.4,16.66295015413354,Exterior,110
8,single_index,CV+ RF,13.07728270340949,0.46,19.09542946278037,Overall,200
8,single_index,CV+ RF,8.365857371246538,0.7444444444444445,19.043598480207088,Interior,90
8,single_index,CV+ RF,15.927159000483478,0.22727272727272727,19.13783663034033,Exterior,110
9,single_index,XBART,10.687047435289948,0.555,13.353726594452677,Overall,200
9,single_index,XBART,4.932306098939392,0.8021978021978022,12.751155844423833,Interior,91
9,single_index,XBART,13.756993558422703,0.3486238532110092,13.856790248146485,Exterior,109
9,single_index,XBART-GP,8.782802918793092,0.66,14.411348204607384,Overall,200
9,single_index,XBART-GP,4.5008049656419,0.8351648351648352,13.071669194187757,Interior,91
9,single_index,XBART-GP,11.163553122289727,0.5137614678899083,15.52979581881093,Exterior,109
9,single_index,jackknife+ XBART,10.67468023029741,0.555,14.271576844473156,Overall,200
9,single_index,jackknife+ XBART,4.56189064860212,0.8681318681318682,14.135158002854485,Interior,91
9,single_index,jackknife+ XBART,13.84579974446209,0.29357798165137616,14.385467803989659,Exterior,109
9,single_index,jackknife+ RF,14.135905685447913,0.48,19.841214873120144,Overall,200
9,single_index,jackknife+ RF,8.045892776163317,0.7692307692307693,19.782560084242558,Interior,91
9,single_index,jackknife+ RF,17.680589670132942,0.23853211009174313,19.890183550072983,Exterior,109
9,single_index,CV+ XBART,10.602909328857715,0.56,14.90232179000957,Overall,200
9,single_index,CV+ XBART,4.3446940212269265,0.8791208791208791,14.845620578748086,Interior,91
9,single_index,CV+ XBART,13.8028676480118,0.29357798165137616,14.949659498493919,Exterior,109
9,single_index,CV+ RF,14.164613305436916,0.5,20.513109159744445,Overall,200
9,single_index,CV+ RF,8.031076616031072,0.8021978021978022,20.540806090455373,Interior,91
9,single_index,CV+ RF,17.72830592655158,0.24770642201834864,20.489986034105037,Exterior,109
0,trig_poly,XBART,7.360507016688211,0.71,11.773704837414842,Overall,200
0,trig_poly,XBART,5.185937831080193,0.7368421052631579,10.96781192683975,Interior,76
0,trig_poly,XBART,8.420152677657745,0.6935483870967742,12.267639201960865,Exterior,124
0,trig_poly,XBART-GP,6.480647617730558,0.78,13.064280358970457,Overall,200
0,trig_poly,XBART-GP,4.771434762533552,0.8289473684210527,11.490767472661895,Interior,76
0,trig_poly,XBART-GP,7.333912552349242,0.75,14.028691482836994,Exterior,124
0,trig_poly,jackknife+ XBART,7.418541710977105,0.68,10.715943537530151,Overall,200
0,trig_poly,jackknife+ XBART,5.105142471099296,0.75,10.689503034736735,Interior,76
0,trig_poly,jackknife+ XBART,8.531820783852574,0.6370967741935484,10.732149006984185,Exterior,124
0,trig_poly,jackknife+ RF,8.75515362782704,0.665,14.618727836197154,Overall,200
0,trig_poly,jackknife+ RF,6.436161612753664,0.7631578947368421,14.640301726660976,Interior,76
0,trig_poly,jackknife+ RF,9.911831318272403,0.6048387096774194,14.605505129138686,Exterior,124
0,trig_poly,CV+ XBART,7.33844237607583,0.69,10.498791625650725,Overall,200
0,trig_poly,CV+ XBART,4.92998440426972,0.7631578947368421,10.301118138772232,Interior,76
0,trig_poly,CV+ XBART,8.483088769197758,0.6451612903225806,10.619946343414956,Exterior,124
0,trig_poly,CV+ RF,8.77444983531868,0.675,14.70617643296408,Overall,200
0,trig_poly,CV+ RF,6.389476798347913,0.7631578947368421,14.620562321610311,Interior,76
0,trig_poly,CV+ RF,9.957758580300997,0.6209677419354839,14.75864959798736,Exterior,124
1,trig_poly,XBART,8.016266704690452,0.75,12.938326532148436,Overall,200
1,trig_poly,XBART,4.711339349821787,0.8426966292134831,12.281936171411312,Interior,89
1,trig_poly,XBART,9.898857169631448,0.6756756756756757,13.464621506072795,Exterior,111
1,trig_poly,XBART-GP,7.417141198765045,0.795,14.0631067945118,Overall,200
1,trig_poly,XBART-GP,4.553413442027629,0.8764044943820225,12.925747591791376,Interior,89
1,trig_poly,XBART-GP,9.082955341566121,0.7297297297297297,14.975043452548897,Exterior,111
1,trig_poly,jackknife+ XBART,8.158744052489904,0.71,11.911623167333428,Overall,200
1,trig_poly,jackknife+ XBART,4.866397459676061,0.8539325842696629,11.87105491733341,Interior,89
1,trig_poly,jackknife+ XBART,10.047337752285953,0.5945945945945946,11.944150863279388,Exterior,111
1,trig_poly,jackknife+ RF,9.080119530735292,0.665,14.123393951417508,Overall,200
1,trig_poly,jackknife+ RF,5.995554099184631,0.7865168539325843,13.997520584979082,Interior,89
1,trig_poly,jackknife+ RF,10.942297715367127,0.5675675675675675,14.224319443426696,Exterior,111
1,trig_poly,CV+ XBART,8.207474057512162,0.69,11.370274868837173,Overall,200
1,trig_poly,CV+ XBART,4.881688990660266,0.8202247191011236,11.245611529342629,Interior,89
1,trig_poly,CV+ XBART,10.112688088746491,0.5855855855855856,11.470230159062531,Exterior,111
1,trig_poly,CV+ RF,9.156971883865591,0.65,13.862245115333346,Overall,200
1,trig_poly,CV+ RF,6.128501803011712,0.7640449438202247,13.640139789070318,Interior,89
1,trig_poly,CV+ RF,10.998491812772366,0.5585585585585585,14.04032956612082,Exterior,111
2,trig_poly,XBART,8.07377154320743,0.74,12.664228034934165,Overall,200
2,trig_poly,XBART,4.758135578814479,0.8571428571428571,12.255086080978229,Interior,98
2,trig_poly,XBART,10.298701458272644,0.6274509803921569,13.057325206382028,Exterior,102
2,trig_poly,XBART-GP,6.9572968556087655,0.785,13.371465119214527,Overall,200
2,trig_poly,XBART-GP,4.197271259472458,0.8775510204081632,12.429121132694167,Interior,98
2,trig_poly,XBART-GP,8.830829173482021,0.696078431372549,14.276854439596832,Exterior,102
2,trig_poly,jackknife+ XBART,8.44005960552354,0.67,10.0526567676212,Overall,200
2,trig_poly,jackknife+ XBART,5.065352914378655,0.7959183673469388,9.973248026319347,Interior,98
2,trig_poly,jackknife+ XBART,10.72492827094804,0.5490196078431373,10.128951440636703,Exterior,102
2,trig_poly,jackknife+ RF,9.645991113629991,0.675,13.682993285521245,Overall,200
2,trig_poly,jackknife+ RF,6.003279637399858,0.8163265306122449,13.659195602812071,Interior,98
2,trig_poly,jackknife+ RF,12.157935762764337,0.5392156862745098,13.705857725771237,Exterior,102
2,trig_poly,CV+ XBART,8.51556754418624,0.7,11.239920648722658,Overall,200
2,trig_poly,CV+ XBART,5.105308992446109,0.826530612244898,11.200939811592624,Interior,98
2,trig_poly,CV+ XBART,10.823308403309454,0.5784313725490197,11.277372825573076,Exterior,102
2,trig_poly,CV+ RF,9.741964908253209,0.675,14.190291590865549,Overall,200
2,trig_poly,CV+ RF,6.115565250746961,0.8061224489795918,14.147692645252391,Interior,98
2,trig_poly,CV+ RF,12.253835933140548,0.5490196078431373,14.231219989591915,Exterior,102
3,trig_poly,XBART,7.445339674094627,0.71,10.441604164233645,Overall,200
3,trig_poly,XBART,3.9483696448865526,0.8202247191011236,10.32339117345851,Interior,89
3,trig_poly,XBART,9.34770778793776,0.6216216216216216,10.536387553233528,Exterior,111
3,trig_poly,XBART-GP,6.429172302503631,0.765,11.780699108918476,Overall,200
3,trig_poly,XBART-GP,3.500897962823971,0.8539325842696629,10.836392149476799,Interior,89
3,trig_poly,XBART-GP,8.040461752490764,0.6936936936936937,12.537846130452797,Exterior,111
3,trig_poly,jackknife+ XBART,7.458360374365908,0.705,9.631416621600733,Overall,200
3,trig_poly,jackknife+ XBART,3.9562826636232384,0.8426966292134831,9.60341821332549,Interior,89
3,trig_poly,jackknife+ XBART,9.363714007216723,0.5945945945945946,9.653865795803407,Exterior,111
3,trig_poly,jackknife+ RF,8.536021871619196,0.685,12.915250244900848,Overall,200
3,trig_poly,jackknife+ RF,5.061326257996253,0.797752808988764,12.88689717755613,Interior,89
3,trig_poly,jackknife+ RF,10.523598016210109,0.5945945945945946,12.937983785384452,Exterior,111
3,trig_poly,CV+ XBART,7.421342063847878,0.69,9.126556545554749,Overall,200
3,trig_poly,CV+ XBART,3.9033299482767254,0.8089887640449438,9.085921249248322,Interior,89
3,trig_poly,CV+ XBART,9.328470886906372,0.5945945945945946,9.159137999349994,Exterior,111
3,trig_poly,CV+ RF,8.53438505183732,0.71,13.319397791127011,Overall,200
3,trig_poly,CV+ RF,5.076035453572922,0.8089887640449438,13.266004678377973,Interior,89
3,trig_poly,CV+ RF,10.515522436802334,0.6306306306306306,13.362208485132994,Exterior,111
4,trig_poly,XBART,7.454729290074316,0.665,9.922428240412327,Overall,200
4,trig_poly,XBART,4.124521081921263,0.8085106382978723,9.488674347056737,Interior,94
4,trig_poly,XBART,9.474643612089938,0.5377358490566038,10.307077919425772,Exterior,106
4,trig_poly,XBART-GP,6.57072814864303,0.745,10.77160607639189,Overall,200
4,trig_poly,XBART-GP,3.752157043270336,0.8617021276595744,9.902122698644884,Interior,94
4,trig_poly,XBART-GP,8.305202692994037,0.6415094339622641,11.542657373639235,Exterior,106
4,trig_poly,jackknife+ XBART,7.739079949242594,0.635,9.533767189204621,Overall,200
4,trig_poly,jackknife+ XBART,4.445455416812002,0.7872340425531915,9.515768900204636,Interior,94
4,trig_poly,jackknife+ XBART,9.771462468053173,0.5,9.549727936053667,Exterior,106
4,trig_poly,jackknife+ RF,8.906067116669183,0.655,13.699210994025943,Overall,200
4,trig_poly,jackknife+ RF,5.941987573789936,0.7553191489361702,13.60366977183687,Interior,94
4,trig_poly,jackknife+ RF,10.878717305500798,0.5660377358490566,13.783936228797385,Exterior,106
4,trig_poly,CV+ XBART,7.740566780500768,0.66,10.280204010386763,Overall,200
4,trig_poly,CV+ XBART,4.384945153918971,0.7978723404255319,10.217967709947226,Interior,94
4,trig_poly,CV+ XBART,9.797894883840698,0.5377358490566038,10.335394691908615,Exterior,106
4,trig_poly,CV+ RF,8.968327274396259,0.665,13.517592889529267,Overall,200
4,trig_poly,CV+ RF,6.015428854698987,0.7659574468085106,13.425043053030368,Interior,94
4,trig_poly,CV+ RF,10.939263149694987,0.5754716981132075,13.599665386047159,Exterior,106
5,trig_poly,XBART,8.885181432833702,0.63,10.297091233028143,Overall,200
5,trig_poly,XBART,4.649847931233434,0.8,9.696987656816262,Interior,90
5,trig_poly,XBART,11.218244919590475,0.4909090909090909,10.788085068110593,Exterior,110
5,trig_poly,XBART-GP,7.9470022637877005,0.705,10.995503511277775,Overall,200
5,trig_poly,XBART-GP,4.377558554692955,0.8444444444444444,9.958289206161224,Interior,90
5,trig_poly,XBART-GP,9.957316768519554,0.5909090909090909,11.844133397282226,Exterior,110
5,trig_poly,jackknife+ XBART,8.86402769340428,0.61,9.790604245979551,Overall,200
5,trig_poly,jackknife+ XBART,4.620482894083809,0.8,9.673329706373375,Interior,90
5,trig_poly,jackknife+ XBART,11.197726958539683,0.45454545454545453,9.886556142020973,Exterior,110
5,trig_poly,jackknife+ RF,9.920020688041399,0.64,12.605279226958503,Overall,200
5,trig_poly,jackknife+ RF,5.3620206432160264,0.8111111111111111,12.52699156719046,Interior,90
5,trig_poly,jackknife+ RF,12.465861822006364,0.5,12.66933276676872,Exterior,110
5,trig_poly,CV+ XBART,8.917582670648095,0.605,9.795533285703657,Overall,200
5,trig_poly,CV+ XBART,4.639658079662519,0.7888888888888889,9.660946580942001,Interior,90
5,trig_poly,CV+ XBART,11.268329592636913,0.45454545454545453,9.905649680508647,Exterior,110
5,trig_poly,CV+ RF,10.03523162983237,0.65,13.250032531282718,Overall,200
5,trig_poly,CV+ RF,5.400191053317155,0.8222222222222222,13.15497617427514,Interior,90
5,trig_poly,CV+ RF,12.619101345964022,0.509090909090909,13.327805914288918,Exterior,110
6,trig_poly,XBART,8.903482804691436,0.675,11.47555558670443,Overall,200
6,trig_poly,XBART,5.828862497678156,0.6785714285714286,11.317098530824863,Interior,56
6,trig_poly,XBART,9.843132646159484,0.6736111111111112,11.537177775102045,Exterior,144
6,trig_poly,XBART-GP,7.407973356314229,0.765,13.380249818048723,Overall,200
6,trig_poly,XBART-GP,5.300081407733158,0.7142857142857143,12.064652938941432,Interior,56
6,trig_poly,XBART-GP,8.080551723106353,0.7847222222222222,13.891870826590447,Exterior,144
6,trig_poly,jackknife+ XBART,8.468624378737527,0.64,9.012534361011213,Overall,200
6,trig_poly,jackknife+ XBART,5.357442103573873,0.6607142857142857,8.981008191936853,Interior,56
6,trig_poly,jackknife+ XBART,9.404563521242896,0.6319444444444444,9.024794537873465,Exterior,144
6,trig_poly,jackknife+ RF,9.721397427756099,0.645,13.182312897229258,Overall,200
6,trig_poly,jackknife+ RF,6.065626095482442,0.6964285714285714,13.037516892673684,Interior,56
6,trig_poly,jackknife+ RF,10.814333233666712,0.625,13.238622454556426,Exterior,144
6,trig_poly,CV+ XBART,8.478230071872938,0.675,9.833078044447634,Overall,200
6,trig_poly,CV+ XBART,5.279323988250987,0.7142857142857143,9.749997066549838,Interior,56
6,trig_poly,CV+ XBART,9.433718473821589,0.6597222222222222,9.86538731363011,Exterior,144
6,trig_poly,CV+ RF,9.772322096101657,0.67,14.303846625087473,Overall,200
6,trig_poly,CV+ RF,6.235749430041208,0.7142857142857143,14.220196946183345,Interior,56
6,trig_poly,CV+ RF,10.840420712595117,0.6527777777777778,14.336377055772415,Exterior,144
7,trig_poly,XBART,7.826956465131631,0.625,9.27782178497994,Overall,200
7,trig_poly,XBART,4.391389447418988,0.6792452830188679,8.866389260477007,Interior,106
7,trig_poly,XBART,10.420986173495567,0.5638297872340425,9.741777610483249,Exterior,94
7,trig_poly,XBART-GP,7.080628828694619,0.69,10.01761017383808,Overall,200
7,trig_poly,XBART-GP,4.238957214364579,0.7075471698113207,9.072115964767528,Interior,106
7,trig_poly,XBART-GP,9.295602109208392,0.6702127659574468,11.083805771300616,Exterior,94
7,trig_poly,jackknife+ XBART,7.832529970972864,0.68,10.071988509371346,Overall,200
7,trig_poly,jackknife+ XBART,4.376342878207049,0.7735849056603774,10.037460785449507,Interior,106
7,trig_poly,jackknife+ XBART,10.437021457267006,0.574468085106383,10.110924027836399,Exterior,94
7,trig_poly,jackknife+ RF,9.09573620885206,0.675,13.726637029903932,Overall,200
7,trig_poly,jackknife+ RF,5.955301258516958,0.7358490566037735,13.663585857375233,Interior,106
7,trig_poly,jackknife+ RF,11.663330629815533,0.6063829787234043,13.797737288287356,Exterior,94
7,trig_poly,CV+ XBART,7.957996368323729,0.68,9.885390891591038,Overall,200
7,trig_poly,CV+ XBART,4.562411944482184,0.7641509433962265,9.813060474435753,Interior,106
7,trig_poly,CV+ XBART,10.548513734185615,0.5851063829787234,9.966954979021471,Exterior,94
7,trig_poly,CV+ RF,9.11850082013391,0.65,12.883600727318624,Overall,200
7,trig_poly,CV+ RF,5.951048219569312,0.6886792452830188,12.769883739149382,Interior,106
7,trig_poly,CV+ RF,11.70352924618041,0.6063829787234043,13.011834777807346,Exterior,94
8,trig_poly,XBART,7.461362993780035,0.755,12.39082654874102,Overall,200
8,trig_poly,XBART,4.268042165771188,0.8627450980392157,12.275417590660753,Interior,102
8,trig_poly,XBART,9.729157095992099,0.6428571428571429,12.510946076538849,Exterior,98
8,trig_poly,XBART-GP,6.307201314000962,0.835,13.72186427091074,Overall,200
8,trig_poly,XBART-GP,3.908430292944772,0.9019607843137255,12.916775663983861,Interior,102
8,trig_poly,XBART-GP,8.07997227520794,0.7653061224489796,14.559813637304018,Exterior,98
8,trig_poly,jackknife+ XBART,7.293826442995422,0.675,9.551090789290516,Overall,200
8,trig_poly,jackknife+ XBART,4.071677610102997,0.7843137254901961,9.540686768773588,Interior,102
8,trig_poly,jackknife+ XBART,9.555940487533276,0.5612244897959183,9.561919463706095,Exterior,98
8,trig_poly,jackknife+ RF,8.43309129806464,0.715,13.910235599262009,Overall,200
8,trig_poly,jackknife+ RF,5.47309613843223,0.8137254901960784,13.876461487213348,Interior,102
8,trig_poly,jackknife+ RF,10.675175318335475,0.6122448979591837,13.945388246496329,Exterior,98
8,trig_poly,CV+ XBART,7.4588645531779045,0.68,10.502608461605176,Overall,200
8,trig_poly,CV+ XBART,4.280852151406536,0.7843137254901961,10.50095165752631,Interior,102
8,trig_poly,CV+ XBART,9.719384785700784,0.5714285714285714,10.50433289034032,Exterior,98
8,trig_poly,CV+ RF,8.500203687968881,0.72,13.464078138009143,Overall,200
8,trig_poly,CV+ RF,5.590020060734574,0.8137254901960784,13.4605529818403,Interior,102
8,trig_poly,CV+ RF,10.720647383214349,0.6224489795918368,13.467747178103247,Exterior,98
9,trig_poly,XBART,7.501876121256513,0.745,12.80486198646917,Overall,200
9,trig_poly,XBART,4.042313772140884,0.898876404494382,12.59587371243691,Interior,89
9,trig_poly,XBART,9.396828251288916,0.6216216216216216,12.972429161143687,Exterior,111
9,trig_poly,XBART-GP,6.780485221073338,0.815,13.735183989315006,Overall,200
9,trig_poly,XBART-GP,3.692491184244778,0.9213483146067416,12.812947564601847,Interior,89
9,trig_poly,XBART-GP,8.479719449012276,0.7297297297297297,14.474634816337266,Exterior,111
9,trig_poly,jackknife+ XBART,7.485094658436992,0.69,10.601491166712194,Overall,200
9,trig_poly,jackknife+ XBART,3.901786113812236,0.8426966292134831,10.656975564250981,Interior,89
9,trig_poly,jackknife+ XBART,9.420314547365951,0.5675675675675675,10.557003676793716,Exterior,111
9,trig_poly,jackknife+ RF,8.87048148545159,0.735,14.679731282783587,Overall,200
9,trig_poly,jackknife+ RF,4.893252245298126,0.8764044943820225,14.61256645420248,Interior,89
9,trig_poly,jackknife+ RF,11.071463072189765,0.6216216216216216,14.733584163357621,Exterior,111
9,trig_poly,CV+ XBART,7.579590188087191,0.695,11.581259718675051,Overall,200
9,trig_poly,CV+ XBART,3.9810018129509714,0.8426966292134831,11.563796608847952,Interior,89
9,trig_poly,CV+ XBART,9.529249457687772,0.5765765765765766,11.595261671599479,Exterior,111
9,trig_poly,CV+ RF,8.823000010314829,0.725,14.484373398443081,Overall,200
9,trig_poly,CV+ RF,4.876468288390044,0.8539325842696629,14.553000672549299,Interior,89
9,trig_poly,CV+ RF,11.008862487277463,0.6216216216216216,14.429347926411968,Exterior,111
0,max,XBART,1.411832800133718,0.815,3.775365312369911,Overall,200
0,max,XBART,1.2810430395162131,0.835820895522388,3.753571781672035,Interior,67
0,max,XBART,1.4733282767627494,0.8045112781954887,3.7863440082853823,Exterior,133
0,max,XBART-GP,1.1642126136855684,0.92,4.073330382770194,Overall,200
0,max,XBART-GP,1.1924445901116383,0.8656716417910447,3.912566484130146,Interior,67
0,max,XBART-GP,1.1497279417987472,0.9473684210526315,4.154316707649016,Exterior,133
0,max,jackknife+ XBART,1.4076205134289912,0.85,3.9456112685748814,Overall,200
0,max,jackknife+ XBART,1.2884895271937484,0.8656716417910447,3.941691105343841,Interior,67
0,max,jackknife+ XBART,1.4639665693010269,0.8421052631578947,3.9475860876461577,Exterior,133
0,max,jackknife+ RF,1.1847190668112129,0.895,3.74644398512113,Overall,200
0,max,jackknife+ RF,1.1417806450306414,0.8656716417910447,3.7270925732110203,Interior,67
0,max,jackknife+ RF,1.20577067883457,0.9097744360902256,3.7561924407450196,Exterior,133
0,max,CV+ XBART,1.396136548948451,0.865,4.036016013224056,Overall,200
0,max,CV+ XBART,1.2757200530248602,0.8805970149253731,4.038338444080693,Interior,67
0,max,CV+ XBART,1.4530225739769673,0.8571428571428571,4.034846066852667,Exterior,133
0,max,CV+ RF,1.2009575056333317,0.875,3.6802157164319844,Overall,200
0,max,CV+ RF,1.1562210856323734,0.8507462686567164,3.676943980799558,Interior,67
0,max,CV+ RF,1.2228741681611546,0.8872180451127819,3.6818638840062143,Exterior,133
1,max,XBART,1.442515070727207,0.805,3.6203767308854253,Overall,200
1,max,XBART,1.4055249016130256,0.81,3.612685865665299,Interior,100
1,max,XBART,1.4785801329302153,0.8,3.628067596105551,Exterior,100
1,max,XBART-GP,1.1694340094800908,0.885,3.9451641255725995,Overall,200
1,max,XBART-GP,1.2051365763014972,0.88,3.799312638541977,Interior,100
1,max,XBART-GP,1.1326065678414847,0.89,4.091015612603224,Exterior,100
1,max,jackknife+ XBART,1.41595678055105,0.795,3.674554920755727,Overall,200
1,max,jackknife+ XBART,1.3862669763694084,0.81,3.674582196007255,Interior,100
1,max,jackknife+ XBART,1.4450367050717456,0.78,3.6745276455041993,Exterior,100
1,max,jackknife+ RF,1.2115949277474711,0.915,3.9423220471718197,Overall,200
1,max,jackknife+ RF,1.1965864896602452,0.91,3.944067492844708,Interior,100
1,max,jackknife+ RF,1.226419712272015,0.92,3.94057660149893,Exterior,100
1,max,CV+ XBART,1.4303901383584277,0.805,3.790078553058147,Overall,200
1,max,CV+ XBART,1.400257864521906,0.82,3.7931726439796005,Interior,100
1,max,CV+ XBART,1.4599006160251577,0.79,3.786984462136695,Exterior,100
1,max,CV+ RF,1.2122660044272524,0.905,3.814065220825748,Overall,200
1,max,CV+ RF,1.196651687197136,0.91,3.808338400129136,Interior,100
1,max,CV+ RF,1.227681746426279,0.9,3.8197920415223607,Exterior,100
2,max,XBART,1.2718250032186758,0.82,3.3822110679390676,Overall,200
2,max,XBART,1.2220205002644695,0.8064516129032258,3.348069853802636,Interior,93
2,max,XBART,1.3135800271158833,0.8317757009345794,3.411885207328676,Exterior,107
2,max,XBART-GP,1.1965208056248842,0.84,3.6033776535345665,Overall,200
2,max,XBART-GP,1.2043358451153312,0.8279569892473119,3.478552834538621,Interior,93
2,max,XBART-GP,1.1896865945206379,0.8504672897196262,3.7118702532226306,Exterior,107
2,max,jackknife+ XBART,1.2780993198466406,0.835,3.3416207017960313,Overall,200
2,max,jackknife+ XBART,1.230345193466255,0.8172043010752689,3.344019553152194,Interior,93
2,max,jackknife+ XBART,1.3182007343470292,0.8504672897196262,3.3395357188416086,Exterior,107
2,max,jackknife+ RF,1.171076449794448,0.86,3.490472637932309,Overall,200
2,max,jackknife+ RF,1.1180612526355818,0.8817204301075269,3.4863790750206687,Interior,93
2,max,jackknife+ RF,1.2152779019156594,0.8411214953271028,3.4940305944816776,Exterior,107
2,max,CV+ XBART,1.284919643592896,0.83,3.4262675910278038,Overall,200
2,max,CV+ XBART,1.235052013699603,0.8172043010752689,3.424829085437968,Interior,93
2,max,CV+ XBART,1.3267408763887296,0.8411214953271028,3.4275178809329874,Exterior,107
2,max,CV+ RF,1.1598194690220631,0.87,3.4875553799118126,Overall,200
2,max,CV+ RF,1.1075726864211166,0.8709677419354839,3.4773357195287615,Interior,93
2,max,CV+ RF,1.2033890436248902,0.8691588785046729,3.496437888469043,Exterior,107
3,max,XBART,1.573717443243616,0.795,3.9226904481749307,Overall,200
3,max,XBART,1.2413576852940824,0.8823529411764706,3.91972777192688,Interior,85
3,max,XBART,1.7799241837604423,0.7304347826086957,3.924880252358272,Exterior,115
3,max,XBART-GP,1.2492908805090537,0.9,4.282634183446303,Overall,200
3,max,XBART-GP,1.153087821819995,0.9058823529411765,4.036997490893772,Interior,85
3,max,XBART-GP,1.3158847617514202,0.8956521739130435,4.464191738811218,Exterior,115
3,max,jackknife+ XBART,1.5245793346029748,0.83,3.953830233130424,Overall,200
3,max,jackknife+ XBART,1.2025460402421293,0.9058823529411765,3.9531557031150775,Interior,85
3,max,jackknife+ XBART,1.7243738278575662,0.7739130434782608,3.9543287987939393,Exterior,115
3,max,jackknife+ RF,1.253373914731809,0.885,3.879427425121106,Overall,200
3,max,jackknife+ RF,1.1240711616332395,0.9294117647058824,3.871974399326009,Interior,85
3,max,jackknife+ RF,1.3409557786396418,0.8521739130434782,3.884936183317483,Exterior,115
3,max,CV+ XBART,1.5163773610222155,0.82,3.9647555984197256,Overall,200
3,max,CV+ XBART,1.19218848217473,0.9058823529411765,3.9695630166049134,Interior,85
3,max,CV+ XBART,1.7170966981876135,0.7565217391304347,3.9612022893263257,Exterior,115
3,max,CV+ RF,1.2547861993172564,0.88,3.9601987777678778,Overall,200
3,max,CV+ RF,1.130714051710287,0.9176470588235294,3.9472459467566563,Interior,85
3,max,CV+ RF,1.3391235567467779,0.8521739130434782,3.9697726093848678,Exterior,115
4,max,XBART,1.228144362369533,0.85,3.620870146815406,Overall,200
4,max,XBART,1.151491720857542,0.8775510204081632,3.635142129518662,Interior,98
4,max,XBART,1.2975325868063021,0.8235294117647058,3.607157849708355,Exterior,102
4,max,XBART-GP,1.1227687696981583,0.9,3.8615516178518594,Overall,200
4,max,XBART-GP,1.0851350264565343,0.8877551020408163,3.7431568892292115,Interior,98
4,max,XBART-GP,1.1577749769891474,0.9117647058823529,3.975303415940286,Exterior,102
4,max,jackknife+ XBART,1.2050196701288192,0.88,3.8619627007664104,Overall,200
4,max,jackknife+ XBART,1.1354635914433677,0.8877551020408163,3.861461192154697,Interior,98
4,max,jackknife+ XBART,1.2682598834666798,0.8725490196078431,3.8624445423737432,Exterior,102
4,max,jackknife+ RF,1.033599263904569,0.915,3.690938565760451,Overall,200
4,max,jackknife+ RF,1.0580086292902577,0.9081632653061225,3.678557072598877,Interior,98
4,max,jackknife+ RF,1.0095913861016852,0.9215686274509803,3.7028345101705895,Exterior,102
4,max,CV+ XBART,1.2172965145979322,0.885,3.8834163160516253,Overall,200
4,max,CV+ XBART,1.1402958039324007,0.8979591836734694,3.8812149426074756,Interior,98
4,max,CV+ XBART,1.286945227458595,0.8725490196078431,3.8855313611254165,Exterior,102
4,max,CV+ RF,1.0461980951001333,0.925,3.683354546100826,Overall,200
4,max,CV+ RF,1.0766697947648323,0.9183673469387755,3.6763336715997954,Interior,98
4,max,CV+ RF,1.0160609341589941,0.9313725490196079,3.6901000921900504,Exterior,102
5,max,XBART,1.6537565948724748,0.755,3.6491211466201334,Overall,200
5,max,XBART,1.3875030337859608,0.7764705882352941,3.656239994210625,Interior,85
5,max,XBART,1.8257653027222043,0.7391304347826086,3.643859389705423,Exterior,115
5,max,XBART-GP,1.5023737698636028,0.81,3.862692354309173,Overall,200
5,max,XBART-GP,1.2978174200447512,0.8117647058823529,3.7100138748422093,Interior,85
5,max,XBART-GP,1.6372228185830748,0.808695652173913,3.975541665219539,Exterior,115
5,max,jackknife+ XBART,1.6375515548907176,0.77,3.838398948671988,Overall,200
5,max,jackknife+ XBART,1.371568579881424,0.8235294117647058,3.8445631491153063,Interior,85
5,max,jackknife+ XBART,1.8091866719197238,0.7304347826086957,3.8338428005182315,Exterior,115
5,max,jackknife+ RF,1.4743006294281071,0.86,3.9650679651171354,Overall,200
5,max,jackknife+ RF,1.2477954694261477,0.9176470588235294,3.959817332217188,Interior,85
5,max,jackknife+ RF,1.6215076689067378,0.8173913043478261,3.968948867695357,Exterior,115
5,max,CV+ XBART,1.6316231746525314,0.775,3.8762729730499323,Overall,200
5,max,CV+ XBART,1.3718362777305926,0.8235294117647058,3.8793495830187585,Interior,85
5,max,CV+ XBART,1.7996965471659845,0.7391304347826086,3.8739989569860165,Exterior,115
